created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Jul 12 23:51:41 +0000 2023,1679277381406818306,Ganjar Menang Rakyat Senang  #Papuabarat #Papuabaratdaya #Ganjarpranowopapuabarat #Ganjarpranowopapuabaratdaya #Ganjarpranowopresidenku https://t.co/EHiIjT8RGS,0,0,0,0,in,1620033893557735426,1679277381406818306,ZahraAldyaz,https://twitter.com/ZahraAldyaz/status/1679277381406818306
Wed Jul 12 23:51:36 +0000 2023,1679277357495128064,@ch_chotimah2 Dari pada Ganjar jauh kualitas nya di bandingkan dengan pak Anies,0,0,0,0,in,1646706109376507904,1679111766385786884,feronic91580775,https://twitter.com/feronic91580775/status/1679277357495128064
Wed Jul 12 23:51:23 +0000 2023,1679277305112428544,@Dennysiregar7 Daripada ganjar komunis china di belakangnya,0,0,0,0,in,1678690659430178816,1678248723179085824,MtdBuyung8436,https://twitter.com/MtdBuyung8436/status/1679277305112428544
Wed Jul 12 23:51:14 +0000 2023,1679277265946030082,@herihero88 @ganjarpranowo Sabar mas....biar Pak Gubernur ditelepon Pak Ganjar dulu krn br jogging ke Jkt...,0,0,0,0,in,2930357358,1679066173756026881,tiara_jk,https://twitter.com/tiara_jk/status/1679277265946030082
Wed Jul 12 23:50:38 +0000 2023,1679277116641402880,@Miduk17 Mana link beritanya kalo ganjar bangun rumah 1 jt unit. Mungkin mksudnya bangun 1 jt rupiah ajahh,0,0,0,0,in,920012066647195648,1678608390246010880,Andelumut0003,https://twitter.com/Andelumut0003/status/1679277116641402880
Wed Jul 12 23:50:33 +0000 2023,1679277093618868224,"@ajies4ra sebentar lagi penghargaan2 kagetan"" akan tiba seperti Ganjar !!!  untuk menaikan elektabilitas.  beda matang di pohon vs karbitan  😎😎😎""",0,0,0,1,in,1194740849176825856,1679095534576107521,kluxkluk,https://twitter.com/kluxkluk/status/1679277093618868224
Wed Jul 12 23:50:31 +0000 2023,1679277086744387584,Ganjar Pranowo Presiden Terbaik Pilihan Rakyat. Ganjar Menang Rakyat Senang  #Papuabarat #Papuabaratdaya #Ganjarpranowopapuabarat #Ganjarpranowopapuabaratdaya #Ganjarpranowopresidenku https://t.co/srEe9rdMFq,0,0,0,0,in,1620033893557735426,1679277086744387584,ZahraAldyaz,https://twitter.com/ZahraAldyaz/status/1679277086744387584
Wed Jul 12 23:50:15 +0000 2023,1679277017643237376,@Ganjaran_app Lanjutkan perjuangan mu pak ganjar,0,0,0,0,in,1658010870386147328,1679098285334642690,AwaliaCeka,https://twitter.com/AwaliaCeka/status/1679277017643237376
Wed Jul 12 23:50:05 +0000 2023,1679276976299995137,Dukung Ganjar Pranowo Untuk Indonesia Maju #Papuabarat #Papuabaratdaya #Ganjarpranowopapuabarat #Ganjarpranowopapuabaratdaya #Ganjarpranowopresidenku https://t.co/0TnohkT0Cp,0,0,0,0,in,1620033893557735426,1679276976299995137,ZahraAldyaz,https://twitter.com/ZahraAldyaz/status/1679276976299995137
Wed Jul 12 23:49:41 +0000 2023,1679276877872267264,pungli berkedok infak di smkn 1 sale rembang: - ada siswi ngaku bayar 300 rb pas kenaikan kelas - ganjar pranowo bebastugaskan kepseknya - kepsek ngaku kalo infaq buat bangun musala  versi gubernur jateng: https://t.co/85W9LxqV8G  versi kepsek: https://t.co/hHPQynOakJ https://t.co/6kBlzB2yBN,0,0,0,0,in,1495940844209070080,1679276877872267264,UR970901,https://twitter.com/UR970901/status/1679276877872267264
Wed Jul 12 23:49:33 +0000 2023,1679276844758237184,@Ganjaran_app Pak ganjar tidak pernah merasa lelah dalam urusan membantu warga,0,0,0,0,in,1658012120699793408,1679098285334642690,AndraRa58966473,https://twitter.com/AndraRa58966473/status/1679276844758237184
Wed Jul 12 23:49:33 +0000 2023,1679276841700585472,@RamliRizal Kudoakan Ganjar menang. Biar RR sakit hati sepuluh taon lagi...hahaa.,0,0,0,2,in,1479500281,1678963180398166016,FoodaholicPr,https://twitter.com/FoodaholicPr/status/1679276841700585472
Wed Jul 12 23:48:45 +0000 2023,1679276641439326208,@Miduk17 Bandingan Ganjar ama loe ya Duk,0,0,0,0,in,606866828,1679051443079348225,fuadHbisri,https://twitter.com/fuadHbisri/status/1679276641439326208
Wed Jul 12 23:48:43 +0000 2023,1679276633419821056,"@Yuliadi_Mr @ganjarpranowo Warga semarang tiap tahun rebutan cari SMA Negeri, segala cara dihalalkan. Tau sebabnya ? Cuma ada 16 SMA Negeri dan pemprov selama 24 tahun tidak menambah satupun sekolah negeri padahal penduduknya bertambah terus....Ganjar gak bisa kerja",0,0,1,0,in,1661895844243853313,1679066173756026881,segobecak,https://twitter.com/segobecak/status/1679276633419821056
Wed Jul 12 23:48:12 +0000 2023,1679276502389764097,"@ch_chotimah2 Prestasi ganjar, ama prabowo tolong sebutin",0,1,0,0,in,1576096995961294849,1679111766385786884,sahabat06040072,https://twitter.com/sahabat06040072/status/1679276502389764097
Wed Jul 12 23:47:52 +0000 2023,1679276418482733056,Ganjar Pranowo Pemimpin Terbaik #GanjarCapres https://t.co/SKh9Cm5m5O,0,0,0,0,in,2148864200,1679276418482733056,bagasbogenk,https://twitter.com/bagasbogenk/status/1679276418482733056
Wed Jul 12 23:47:44 +0000 2023,1679276386312421376,Ganjar Pranowo Pemimpin Terbaik #GanjarCapres https://t.co/NiS8xCExJa,0,0,0,0,in,2148864200,1679276386312421376,bagasbogenk,https://twitter.com/bagasbogenk/status/1679276386312421376
Wed Jul 12 23:47:37 +0000 2023,1679276354792194048,Ganjar Pranowo Pemimpin Terbaik #GanjarCapres https://t.co/BjTFvrzHII,0,0,0,0,in,2148864200,1679276354792194048,bagasbogenk,https://twitter.com/bagasbogenk/status/1679276354792194048
Wed Jul 12 23:47:25 +0000 2023,1679276305031000065,Ganjar Pranowo Pemimpin Terbaik #GanjarCapres https://t.co/1dRaxSkKMO,0,0,0,0,in,2148864200,1679276305031000065,bagasbogenk,https://twitter.com/bagasbogenk/status/1679276305031000065
Wed Jul 12 23:47:20 +0000 2023,1679276284042702849,@Ganjaran_app Sehat selalu pak ganjar,0,0,0,0,in,1658012988803264512,1679098285334642690,Natasha72073948,https://twitter.com/Natasha72073948/status/1679276284042702849
Wed Jul 12 23:47:18 +0000 2023,1679276276849455105,Ganjar Pranowo Pemimpin Terbaik #GanjarCapres https://t.co/GgLx4EkoTT,0,0,0,0,in,2148864200,1679276276849455105,bagasbogenk,https://twitter.com/bagasbogenk/status/1679276276849455105
Wed Jul 12 23:46:57 +0000 2023,1679276187665965056,"@AdrieYati @ganjarpranowo Memang pak ganjar luar biasa peduli dgn masalah rakyat, Sudah cocok pak ganjar jd mentri di kabinet kerja pak anies 2024",0,0,0,0,in,1001144631575236608,1678933944803393536,carleskiwi,https://twitter.com/carleskiwi/status/1679276187665965056
Wed Jul 12 23:46:18 +0000 2023,1679276025841332225,Ganjar Pranowo Pemimpin Terbaik #GanjarCapres https://t.co/dZsoM1rRz5,0,0,0,0,in,1562860308045058055,1679276025841332225,Ashlee13387158,https://twitter.com/Ashlee13387158/status/1679276025841332225
Wed Jul 12 23:46:12 +0000 2023,1679276000193175552,Ganjar Pranowo Pemimpin Terbaik #GanjarCapres https://t.co/IGxXvbaXPp,0,0,0,0,in,1562860308045058055,1679276000193175552,Ashlee13387158,https://twitter.com/Ashlee13387158/status/1679276000193175552
Wed Jul 12 23:46:06 +0000 2023,1679275974574342144,Ganjar Pranowo Pemimpin Terbaik #GanjarCapres https://t.co/09gV4YRLrS,0,0,0,0,in,1562860308045058055,1679275974574342144,Ashlee13387158,https://twitter.com/Ashlee13387158/status/1679275974574342144
Wed Jul 12 23:46:02 +0000 2023,1679275958514388992,@Ganjaran_app Tanggung jawab pak ganjar kepada rakyat sangat luar biasa,0,0,0,0,in,1658016462576168960,1679098285334642690,WahyuRamad49539,https://twitter.com/WahyuRamad49539/status/1679275958514388992
Wed Jul 12 23:45:39 +0000 2023,1679275863068774400,@ekowboy2 Ganjar berani menolak karena ada israel....ganjar bukan kaleng2. Sukanya teriak2 anti israel dikasih pilihan sulit ga ada yg berani ngomong tolak israel 🤣🤣🤣🤣 mental tempe takut suara 2024 gagal total 🤣🤣🤣 Mental ganjar PDIP sdh teruji dijaman soeharto,0,0,0,1,in,1410848832988979206,1679078435677933568,carvalho_nemo,https://twitter.com/carvalho_nemo/status/1679275863068774400
Wed Jul 12 23:45:34 +0000 2023,1679275842718027778,"@ch_chotimah2 Logikanya kalau survey ganjar paling diatas,knp anies baswedan yg luu bicarakan tiap hari..panik ngga luu ?? Rakyat sdh cerdas mana emas dan mana besi tua  🤣🤣🤣🤣🤣",0,0,0,0,in,1678719267003596800,1679111766385786884,sahrulsahr25322,https://twitter.com/sahrulsahr25322/status/1679275842718027778
Wed Jul 12 23:45:20 +0000 2023,1679275780495507456,Dukung Ganjar Pranowo Mengalir Deras Dari Berbagai Kalangan dan Komunitas  #GanajrCapres https://t.co/RLAWIlw8U3,0,0,0,0,in,1562860308045058055,1679275780495507456,Ashlee13387158,https://twitter.com/Ashlee13387158/status/1679275780495507456
Wed Jul 12 23:45:11 +0000 2023,1679275746140000256,Dukung Ganjar Pranowo Mengalir Deras Dari Berbagai Kalangan dan Komunitas  #GanajrCapres https://t.co/ebDQqawmBx,0,0,0,0,in,1562860308045058055,1679275746140000256,Ashlee13387158,https://twitter.com/Ashlee13387158/status/1679275746140000256
Wed Jul 12 23:45:04 +0000 2023,1679275713751580672,Dukung Ganjar Pranowo Mengalir Deras Dari Berbagai Kalangan dan Komunitas   #GanajrCapres https://t.co/1Eyz9H6Cal,0,0,0,0,in,1562860308045058055,1679275713751580672,Ashlee13387158,https://twitter.com/Ashlee13387158/status/1679275713751580672
Wed Jul 12 23:45:03 +0000 2023,1679275710941364224,Ganjar Pranowo Pemimpin yang Gemar Olahraga dan Hidup Sehat! #GanjarCapres https://t.co/Kym6VoMmrP,0,0,0,0,in,1618583727147479041,1679275710941364224,GanjarAdi2,https://twitter.com/GanjarAdi2/status/1679275710941364224
Wed Jul 12 23:45:00 +0000 2023,1679275697230217218,Ganjar Pranowo Pemimpin yang Gemar Olahraga dan Hidup Sehat! #GanjarCapres https://t.co/rClo2NNahN,0,0,0,0,in,1618584887086428161,1679275697230217218,ganjaristi,https://twitter.com/ganjaristi/status/1679275697230217218
Wed Jul 12 23:44:51 +0000 2023,1679275658709725187,@Ganjaran_app Selalu bangga dengan kesederhanaan pak ganjar yang sangat merakyat,0,0,0,0,in,1658017027968352256,1679098285334642690,FaradibaAs38996,https://twitter.com/FaradibaAs38996/status/1679275658709725187
Wed Jul 12 23:43:37 +0000 2023,1679275351741190144,@Ganjaran_app Pemimpin yang sangat merakyat adalah pak ganjar,0,0,0,0,in,1658054424030490626,1679098285334642690,anandasyifa136,https://twitter.com/anandasyifa136/status/1679275351741190144
Wed Jul 12 23:43:19 +0000 2023,1679275274524069888,Ganjar Pranowo adalah sosok Pemimpin yang mampu melanjutkan pembangunan di Era Presiden Jokowi! #GanjarCapres https://t.co/7C7w1paqJl,0,0,0,0,in,1618583727147479041,1679275274524069888,GanjarAdi2,https://twitter.com/GanjarAdi2/status/1679275274524069888
Wed Jul 12 23:43:16 +0000 2023,1679275260020137984,"KETEGASAN SEORANG GANJAR  Apapun sebutannya, pungutan tetap pungutan. Mau disebut infaq, iuran, atau semacamnya, itu tetap pungutan.  SMAN/SMKN/SLBN se-Jateng Gratis!  @ganjarpranowo   https://t.co/Z8yoxB0OhH @Ganjaran_app @PDI_Perjuangan https://t.co/Luayz1KLR6",0,0,0,1,in,1479027054377005058,1679275260020137984,Ganjarist_Ind,https://twitter.com/Ganjarist_Ind/status/1679275260020137984
Wed Jul 12 23:43:15 +0000 2023,1679275258170445824,Ganjar Pranowo adalah sosok Pemimpin yang mampu melanjutkan pembangunan di Era Presiden Jokowi! #GanjarCapres https://t.co/B7lSjHVDBl,0,0,0,0,in,1618584887086428161,1679275258170445824,ganjaristi,https://twitter.com/ganjaristi/status/1679275258170445824
Wed Jul 12 23:42:48 +0000 2023,1679275146128035840,@Ganjaran_app Pak ganjar memang sosok yang sangat sederhana,0,0,0,0,in,1658009710342332417,1679098285334642690,segii1509,https://twitter.com/segii1509/status/1679275146128035840
Wed Jul 12 23:42:10 +0000 2023,1679274984311754752,Alhamdulillah Presiden Jokowi Dukung Ganjar! #GanjarCapres https://t.co/T22HwSUBjL,0,0,0,0,in,1618583727147479041,1679274984311754752,GanjarAdi2,https://twitter.com/GanjarAdi2/status/1679274984311754752
Wed Jul 12 23:42:05 +0000 2023,1679274964804067329,Alhamdulillah Presiden Jokowi Dukung Ganjar! #GanjarCapres https://t.co/ZBIFyBjZA8,0,0,0,0,in,1618584887086428161,1679274964804067329,ganjaristi,https://twitter.com/ganjaristi/status/1679274964804067329
Wed Jul 12 23:40:46 +0000 2023,1679274631059099648,"Yg sdh ketemu dengan Megawati tapi sampai hari ini belum menyatakan mendukung Ganjar dan koalisi dengan PDIP adalah PAN, PAN adalah parpol senayan, kayak2nya lbh memungkinkan PAN yg gabung dibandingkan PD krn PD ketemu Megawati sbg Ketum PDIP pun belum",0,0,0,0,in,109744397,1679274631059099648,SyaefullahHamid,https://twitter.com/SyaefullahHamid/status/1679274631059099648
Wed Jul 12 23:40:27 +0000 2023,1679274553451876353,Tiktok isinya ud Ganjar Pranowo semua aja,0,0,0,0,in,1684116068,1679274553451876353,stuffinessout,https://twitter.com/stuffinessout/status/1679274553451876353
Wed Jul 12 23:40:17 +0000 2023,1679274510368002048,@Ganjaran_app @ganjarpranowo Mantap pak ganjar mencegah tindak korupsi yang merugikan rakyat dan negara,0,0,0,0,in,1657764795641397248,1679052981419778048,mahesarkana,https://twitter.com/mahesarkana/status/1679274510368002048
Wed Jul 12 23:40:16 +0000 2023,1679274506140147712,Ganjar peduli kesehatan https://t.co/cJjk8ji5bs,0,0,0,0,in,564578290,1679274506140147712,diaharmayanti1,https://twitter.com/diaharmayanti1/status/1679274506140147712
Wed Jul 12 23:40:02 +0000 2023,1679274447436677121,Hidup sehat bersama ganjar pranowo https://t.co/5IAL4InAPI,0,0,0,0,in,564578290,1679274447436677121,diaharmayanti1,https://twitter.com/diaharmayanti1/status/1679274447436677121
Wed Jul 12 23:40:01 +0000 2023,1679274442294448128,@Ganjaran_app @ganjarpranowo Selalu bangga dengan yang di lakukan pak ganjar,0,1,0,0,in,1658009710342332417,1679083184200228865,segii1509,https://twitter.com/segii1509/status/1679274442294448128
Wed Jul 12 23:39:34 +0000 2023,1679274329119522816,Emang udah tabiatnya fans jokowi begitu. Eh tapi yang begini kebanyakan fans jokowi yang dukung ganjar ya,0,1,0,1,in,92970408,1679274329119522816,Adityaandra11,https://twitter.com/Adityaandra11/status/1679274329119522816
Wed Jul 12 23:39:12 +0000 2023,1679274239650832384,"@msaid_didu @aniesbaswedan Aku harap pak Ganjar Pranowo tak usah ada sambutan sebegitu 'nora', ya? Maksudnya mungkin untuk sekedar membangkitkan emosional (agama) sebagaimana dicitrakan...",0,0,0,0,in,810037574500655104,1679150414170820608,saornaing,https://twitter.com/saornaing/status/1679274239650832384
Wed Jul 12 23:39:00 +0000 2023,1679274187012071431,"Profil dan Biodata Andika Perkasa yang Siap Jadi Bakal Cawapres Ganjar, Alasan Mantan Panglima TNI  #AndikaPerkasa #GanjarPranowo #Ganjar #capres #cawapres #Pilpres2024  https://t.co/bx4DjbPm48 lewat @tribunkaltim",0,0,0,0,in,103551225,1679274187012071431,tribunkaltim,https://twitter.com/tribunkaltim/status/1679274187012071431
Wed Jul 12 23:38:43 +0000 2023,1679274118297063424,@Ganjaran_app @ganjarpranowo Warga pasti sangat senang karena di berikan bantuan langsung oleh pak ganjar,0,0,0,0,in,1658010870386147328,1679083184200228865,AwaliaCeka,https://twitter.com/AwaliaCeka/status/1679274118297063424
Wed Jul 12 23:37:10 +0000 2023,1679273728621027328,@Ganjaran_app @ganjarpranowo Nah bener kata admin jangan main-main sama pak Ganjar,0,0,0,0,in,1657764795641397248,1679030330450382848,mahesarkana,https://twitter.com/mahesarkana/status/1679273728621027328
Wed Jul 12 23:37:00 +0000 2023,1679273685629419522,KITA GANJAR 😍😍 https://t.co/umSK4HNIsp,0,0,0,0,in,764435744584704000,1679273685629419522,raibagus3,https://twitter.com/raibagus3/status/1679273685629419522
Wed Jul 12 23:36:48 +0000 2023,1679273636333772801,@yfnniel Makin berasa ngobrol sama Pak Ganjar anjir.,0,1,0,0,in,1664073677514878977,1678754745631010823,kaneezmoto,https://twitter.com/kaneezmoto/status/1679273636333772801
Wed Jul 12 23:36:43 +0000 2023,1679273611885178880,@Ganjaran_app @ganjarpranowo Sehat selalu pak ganjar,0,0,0,0,in,1658012120699793408,1679083184200228865,AndraRa58966473,https://twitter.com/AndraRa58966473/status/1679273611885178880
Wed Jul 12 23:36:07 +0000 2023,1679273461901033475,@Ganjaran_app @ganjarpranowo Semoga pak ganjar di limpahkan rezeki yang banyak,0,1,0,0,in,1658012988803264512,1679083184200228865,Natasha72073948,https://twitter.com/Natasha72073948/status/1679273461901033475
Wed Jul 12 23:35:44 +0000 2023,1679273366539366402,@Ganjaran_app @ganjarpranowo Luar biasa pak ganjar dalam membantu pencegahan stunting,0,0,0,0,in,1657764795641397248,1678977485613195265,mahesarkana,https://twitter.com/mahesarkana/status/1679273366539366402
Wed Jul 12 23:35:02 +0000 2023,1679273189246128129,@Ganjaran_app @ganjarpranowo Terharu banget dengan kesederhanaan pak ganjar,0,1,0,0,in,1658016462576168960,1679083184200228865,WahyuRamad49539,https://twitter.com/WahyuRamad49539/status/1679273189246128129
Wed Jul 12 23:34:33 +0000 2023,1679273067015737344,@Ganjaran_app @ganjarpranowo Apresiasi yang diberikan pak ganjar pastinya akan menambah semangat para petugas untuk mencegah stunting,0,0,0,0,in,1657764795641397248,1678947286376927233,mahesarkana,https://twitter.com/mahesarkana/status/1679273067015737344
Wed Jul 12 23:33:43 +0000 2023,1679272859418624002,"@DickyHilma29926 @detikcom Sama,anies no,prabowo bau cendana,ganjar blm sreg",0,0,0,0,in,507437285,1678728342831243264,GGC_Ceria,https://twitter.com/GGC_Ceria/status/1679272859418624002
Wed Jul 12 23:32:17 +0000 2023,1679272499769647106,Hai @Gus_Raharjo @007koteka @ch_chotimah2 @Jelli_cent @stefanantonio__ @__AnakKolong dan kawan-kawan pendukung Ganjar Pranowo bantu follow ya   Mari kita bahas seputar Fakta Ganjar Calon Presiden Indonesia 2024   #CumaFakta,0,0,1,1,in,1451523843898572803,1679272499769647106,Fakta_Ganjar,https://twitter.com/Fakta_Ganjar/status/1679272499769647106
Wed Jul 12 23:32:03 +0000 2023,1679272439161782275,Sederhana dan pekerja keras pak ganjar paling tepat meneruskan kinerja pak Jokowi.  #GanjarCapres https://t.co/ay4icAvgAy,1,1,0,0,in,2859789474,1679272439161782275,GioSuban,https://twitter.com/GioSuban/status/1679272439161782275
Wed Jul 12 23:30:54 +0000 2023,1679272149809500160,@Ryu53944310 @are_inismyname @bengkeldodo @propaganda_99 @alextham878 @Ahwal08 @Alie_Fahnoor @azissubekti @Bank_Joee_ @Ndons_Back @papabowo2024 Ortu Pak @prabowo dikenal banyak orang. Ortunya Ganjar bagaimana? Spil dong.,0,1,0,0,in,1603498565548277760,1679174121576611843,Kenikir27,https://twitter.com/Kenikir27/status/1679272149809500160
Wed Jul 12 23:30:35 +0000 2023,1679272070973390850,"@ruhutsitompul Saya org Jawa Tengah Ruhut Sitompul, tentunya saya LBH paham dr Anda goblok. Jgn spt org Papua yg teriakin Ganjar presiden wkt beliau k Papua,Krn org Papua tdk tahu apa yg terjadi di jateng.maklum . Mk nya jgn teriak Ganjar presiden bodoh. Tinggal dijateng dl .",0,0,0,0,in,1603582526429491200,1679038825757310976,QodirRajamuddin,https://twitter.com/QodirRajamuddin/status/1679272070973390850
Wed Jul 12 23:30:10 +0000 2023,1679271963729051649,Hidup sehat bersama Ganjar Pranowo pemimpin yang peduli kesehatan masyarakat Jawa Tengah.  #GanjarCapres https://t.co/LVjHPLIOoa,0,0,0,0,in,2859789474,1679271963729051649,GioSuban,https://twitter.com/GioSuban/status/1679271963729051649
Wed Jul 12 23:29:29 +0000 2023,1679271791771123712,Ganjar Pranowo Penerus Kepemimpin Jokowi Semakin Maju.. https://t.co/FJMcOcZZ3i,0,0,0,0,in,471720329,1679271791771123712,adieenugroho,https://twitter.com/adieenugroho/status/1679271791771123712
Wed Jul 12 23:29:03 +0000 2023,1679271683058806786,Capres terbaik saat ini yaitu Pak Ganjar Pranowo.  #GanjarCapres #GanjarPranowo #Pemilu2024 #TolakGolput https://t.co/hE0EmXo3FR,0,0,0,0,in,2859789474,1679271683058806786,GioSuban,https://twitter.com/GioSuban/status/1679271683058806786
Wed Jul 12 23:27:46 +0000 2023,1679271361771102208,@ruhutsitompul Jokowi pilih Ganjar jadi Presiden 2024. Rakyat Jateng pilih Anies Presiden 2024  Lihat Videonya  https://t.co/tS0NzHLZ6m,0,0,0,0,in,3785057832,1679038825757310976,berkahsentosa02,https://twitter.com/berkahsentosa02/status/1679271361771102208
Wed Jul 12 23:27:02 +0000 2023,1679271177506951168,@BANGSAygSUJUD Ganjar itu jujur. Hobi nonton film bokep.,0,0,0,0,in,819027163277971456,1679022356621303808,rajatapura,https://twitter.com/rajatapura/status/1679271177506951168
Wed Jul 12 23:25:40 +0000 2023,1679270832999383040,ANIES DEKAT DG RAKYAT GEMBEL. Ganjar dekàt dg oligarki. Percaya tidak?!   https://t.co/nde44gjnZo   #AniesBaswedan #PrabowoSubianto #GanjarPranowo,0,1,0,0,in,793579038,1679270832999383040,yudi_pramuko,https://twitter.com/yudi_pramuko/status/1679270832999383040
Wed Jul 12 23:23:57 +0000 2023,1679270398855348225,"@trikartikatika1 @72Gar7 @STUDSGUY @Sofiankawar22 @Restty_cayah @gibran_tweet @Kaesang @KejaksaanRI @AniesGarisLucu @AsliLanang2 @dhab_hunter Hahaha kegoblokan kadrun, akun bodong dipercaya... Kadrun gak tau bagaimana kedekatakan pak ganjar dgn keistimewaan"" jogyakarta.""",0,0,0,0,in,1117824738,1677058967271534594,Sigiwarmada,https://twitter.com/Sigiwarmada/status/1679270398855348225
Wed Jul 12 23:23:55 +0000 2023,1679270392433868800,Keren! TAJAMNYA SERPIHAN PIKIRAN ANIES. Ganjar? Wush....Lewat..!   https://t.co/yGQK9N4AdV   #Anies #AniesBaswedan,0,1,0,0,in,793579038,1679270392433868800,yudi_pramuko,https://twitter.com/yudi_pramuko/status/1679270392433868800
Wed Jul 12 23:23:29 +0000 2023,1679270282232737792,"Ganjar Pranowo Sukses Memajukan Pendidikan Di Jateng  Ganjar mengatakan, pendidikan menjadi cara efektif untuk berinvestasi. Melalui pendidikan, kata Ganjar, bisa mendorong pengentasan kemiskinan di lingkungan terdekat.  Arhan Tidur  Jorok Turu Jam 3 https://t.co/A0Bt8lcLpX",1,2,15,16,in,1009255291790036992,1679270282232737792,aiiptu,https://twitter.com/aiiptu/status/1679270282232737792
