created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Jul 19 17:48:40 +0000 2023,1681722737822408704,"Baju/kemeja ala Ganjar Pranowo akan booming, semoga ga mahal ya...",0,0,0,0,in,1542027685764902912,1681722737822408704,SaryantoBudiman,https://twitter.com/SaryantoBudiman/status/1681722737822408704
Wed Jul 19 17:47:32 +0000 2023,1681722452131610624,"@febriyustian_ @ganjarpranowo Justru aku lebih kasian liat kau ' kupikir kau cerdas' ternyata seorang  'Dungu...... Beliau berdua  Dwi Tunggal "" Nex Ganjar Presiden 2024_2029 @InfokomDPPPDIP""",0,0,0,0,in,1006425411033620480,1681687107365142528,Johnver22575404,https://twitter.com/Johnver22575404/status/1681722452131610624
Wed Jul 19 17:47:18 +0000 2023,1681722396200566784,"@KakekHalal cuma politik wayang kulit/5tahunan..  Ganjar 2x timses  👉megaprabowo, menag. btw isu latarbelakang PS hilang ditelan bumi. 👉 prabowo capres, kalah. btw isu latar belakang jd senjata utama. bgaimn 2024 ?? 🤭🤭🤭 kata jokowi, 2024 jatahnya Prabowo. https://t.co/scYZzz9woD",0,0,0,0,in,1571159818580426759,1681557090035445760,M007Bro,https://twitter.com/M007Bro/status/1681722396200566784
Wed Jul 19 17:46:45 +0000 2023,1681722256601550848,@ENJEULL Setuju lur....,0,0,0,2,in,1626616435643682816,1681539850229649409,termos_sergio,https://twitter.com/termos_sergio/status/1681722256601550848
Wed Jul 19 17:45:33 +0000 2023,1681721955257552896,@kangen_gondrong @ganjarpranowo kasus wadas clear 100% Ketua Penolak wadas malah dapat untung Rp.11 milyar https://t.co/6DAzX9Fx7v,0,1,0,0,in,974170341986639872,1681687107365142528,JuniorPrangko,https://twitter.com/JuniorPrangko/status/1681721955257552896
Wed Jul 19 17:45:02 +0000 2023,1681721825615835136,"@AirinDatangLagi cuma politik wayang kulit/5tahunan..  Ganjar 2x timses  👉megaprabowo, menag. btw isu latarbelakang PS hilang ditelan bumi. 👉 prabowo capres, kalah. btw isu latar belakang jd senjata utama. bgaimn 2024 ?? 🤭🤭🤭 kata jokowi, 2024 jatahnya Prabowo. https://t.co/5j60APbpSH",0,0,0,0,in,1571159818580426759,1681655513531179008,M007Bro,https://twitter.com/M007Bro/status/1681721825615835136
Wed Jul 19 17:44:39 +0000 2023,1681721726076592129,@Restty_cayah @jokowi 😂😂😂😂😂 emang lo yakin umurnya sampe pak Jokowi pensiun jadi presiden?,0,0,0,0,in,1626616435643682816,1681663043879460870,termos_sergio,https://twitter.com/termos_sergio/status/1681721726076592129
Wed Jul 19 17:44:21 +0000 2023,1681721651665448960,"Ha ha ha ha saya boleh ketawa terbahak bahak ,yang simpati kan tokoh Aceh siapa? tapi saya jamin Rakyat Aceh tidak akan tunduk hanya karna beberapa tokoh Aceh  simpati lantas partai merah menang dan mendukung Ganjar?",2,22,15,109,in,1344460749964414976,1681721651665448960,CutSarina5,https://twitter.com/CutSarina5/status/1681721651665448960
Wed Jul 19 17:44:12 +0000 2023,1681721616080973825,@pigonoplues @Riza_Ganjar_15 @dolcegust0 @tanyarlfes Bukan dia oneness.. setelah sesat dari pecahan kristen,0,0,0,1,in,1443221271320297484,1681676389282627584,Folesio11,https://twitter.com/Folesio11/status/1681721616080973825
Wed Jul 19 17:44:09 +0000 2023,1681721601447038981,@tempodotco Wow udah ga bener ini ganjar bego di pelihara 🤣🤣 asuuoo,0,0,0,0,in,1658431122588717058,1681687000221638663,demitdemit30,https://twitter.com/demitdemit30/status/1681721601447038981
