created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jul 18 23:46:42 +0000 2023,1681450451420721152,Relawan Prabowo Mania 08 memandatkan Gus Muhaimin untuk menjadi cawapres.  #GusIminKunciPilpres #MuhaiminIskandar #PartaiKebangkitanBangsa https://t.co/pIReUaBbLa,0,0,0,0,in,556646683,1681450451420721152,Febianno_147,https://twitter.com/Febianno_147/status/1681450451420721152
Tue Jul 18 23:46:37 +0000 2023,1681450433792057344,"@nirwan_anestesi Yaa salam,, semoga segera sehat ya om Dok  ayahnya 🤲",0,1,0,1,in,158912165,1681436724118061068,JHPrabowo,https://twitter.com/JHPrabowo/status/1681450433792057344
Tue Jul 18 23:46:21 +0000 2023,1681450366330888192,Sisi buruk dan gelap Prabowo Subianto  di bahas semua oleh mantan Intel CIA https://t.co/45UP8rs725,0,0,0,0,in,1618301180396068864,1681450366330888192,Tondijii,https://twitter.com/Tondijii/status/1681450366330888192
Tue Jul 18 23:46:12 +0000 2023,1681450328506662916,"*Gus Muhaimin Kunci Pilpres 2024*  Ketua Umum Relawan Prabowo Mania 08, Immanuel Ebenezer menyebut Gus Muhaimin sebagai calon wakil presiden yang ideal untuk mendampingi Prabowo Subianto.    #GusIminKunciPilpres #MuhaiminIskandar #PartaiKebangkitanBangsa https://t.co/P3hUQsA3UF",0,0,0,0,in,1678086319879385088,1681450328506662916,gubukronggo,https://twitter.com/gubukronggo/status/1681450328506662916
Tue Jul 18 23:46:08 +0000 2023,1681450308894097413,@PartaiSocmed @jokowi Penjilat prabowo,0,0,0,0,in,1631292430002651148,1681215771350016002,Menjaditerang1,https://twitter.com/Menjaditerang1/status/1681450308894097413
Tue Jul 18 23:45:58 +0000 2023,1681450268184182788,"Ketua Umum Relawan Prabowo Mania 08, Immanuel Ebenezer menyebut Gus Muhaimin sebagai calon wakil presiden yang ideal untuk mendampingi Prabowo Subianto. Disebutnya   #GusIminKunciPilpres #MuhaiminIskandar #PartaiKebangkitanBangsa https://t.co/sWUqYQEiIQ",0,0,0,0,in,556646683,1681450268184182788,Febianno_147,https://twitter.com/Febianno_147/status/1681450268184182788
Tue Jul 18 23:45:29 +0000 2023,1681450147472084992,Prabowo bisa memenangkan Pilpres 2024 jika menggandeng Gus Muhaimin &amp  Relawan Prabowo Mania 08 memandatkan Gus Muhaimin untuk menjadi cawapres.  #GusIminKunciPilpres #MuhaiminIskandar #PartaiKebangkitanBangsa https://t.co/xujvk4dDbp,0,0,0,0,in,556646683,1681450147472084992,Febianno_147,https://twitter.com/Febianno_147/status/1681450147472084992
Tue Jul 18 23:45:07 +0000 2023,1681450056300511232,Dah gitu mereka percaya   Wkakakakaka,0,1,0,1,in,158912165,1681450056300511232,JHPrabowo,https://twitter.com/JHPrabowo/status/1681450056300511232
Tue Jul 18 23:45:07 +0000 2023,1681450052571791361,"Menurut gw, manuver Mas Budiman krn dua hal:  1. PDIP yg terlalu nyetir Ganjar, alih2 memberi kebebasan buat Capresnya agar lebih inklusive dan merangkul semua.  2. Diehard Ganjar yg massive serang Prabowo. Pakde ga suka ini, krn musuh yg seharusnya diserang adl kubu Anies.",0,1,1,0,in,159741866,1681450052571791361,BuayaEmpang,https://twitter.com/BuayaEmpang/status/1681450052571791361
Tue Jul 18 23:44:52 +0000 2023,1681449992953937925,"@pengarang_sajak Ya betul sih, karna pak Prabowo hati nya belum selapang Bu Mega, kalau dilihat  Bu Mega 3 kali kalah 1x lawan Gus Dur 2x lawan sby membatasi dirinya buat gak maju lagi, kalau pak Prabowo gak seperti itu, itulah salah satu alasanku gak milih pak prabowo",0,2,3,11,in,1468168681376993283,1681444901924507648,JonathanRegulus,https://twitter.com/JonathanRegulus/status/1681449992953937925
Tue Jul 18 23:44:25 +0000 2023,1681449879397367808,@anak_5okin @tanyarlfes 😂😂 kopi manaa,0,1,0,0,in,158912165,1681160921409003521,JHPrabowo,https://twitter.com/JHPrabowo/status/1681449879397367808
Tue Jul 18 23:44:18 +0000 2023,1681449848065916928,@JarnasABWBpn @SIR_Pribadi kata pendukung anis ya anis yg terbaik. kata pendukung ganjar ya ganjar yg ter baik. kata saya Pak @prabowo yg terbaik.,0,0,0,0,in,733932966229856256,1681133834174349312,Kumayandjati,https://twitter.com/Kumayandjati/status/1681449848065916928
Tue Jul 18 23:44:07 +0000 2023,1681449801911795712,"Hasto PDIP Puji Andika Tak Pernah Beli Pesawat Bekas, Sindir Prabowo? - https://t.co/PsQJkx1iFm #Prabowo #BangkitBersama https://t.co/pJ1ubhIxeg",0,0,0,0,in,465458275,1681449801911795712,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449801911795712
Tue Jul 18 23:44:05 +0000 2023,1681449795100246020,Pakar Kesehatan Menilai Cara Atasi Stunting Tidak Sesederhana Ucapan Prabowo Subianto - https://t.co/tRNS3ctLij #Prabowo #BangkitBersama https://t.co/O0rQbHQ5Ob,0,0,0,0,in,465458275,1681449795100246020,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449795100246020
Tue Jul 18 23:44:03 +0000 2023,1681449785331707905,16 Survei Terbaru Capres-Cawapres: Ganjar Vs Anies Vs Prabowo Subianto - CNBC Indonesia #Prabowo #BangkitBersama https://t.co/u3RoSJS9Ko,0,0,0,0,in,465458275,1681449785331707905,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449785331707905
Tue Jul 18 23:44:01 +0000 2023,1681449777295425538,pdip ganjar andhika gerindra pkb prabowo muhaimin nasdem demokrat pks golkar anies gatot  game changer bro 3 paslon. tetap saja aku restu antara prabowo n anies cuma ya kita tau @Rothschild_DHBA aukus barat lebih restu @aniesbaswedan pakdhe @jokowi juga diam2 ke anies jga hehehe https://t.co/udASgDTwJv,0,0,0,0,in,720593195562733570,1681449777295425538,anjares90,https://twitter.com/anjares90/status/1681449777295425538
Tue Jul 18 23:43:47 +0000 2023,1681449716981334017,"@budimandjatmiko Deal nggak pak,prabowo RI 2?🤭🤭😁",0,0,0,0,in,1582511377997930496,1681358625514860546,BernehParaga,https://twitter.com/BernehParaga/status/1681449716981334017
